activity_comment,assay_chembl_id,assay_description,assay_type,canonical_smiles,data_validity_comment,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,undefined_stereo,canonical_smiles_clean
,CHEMBL649784,Displacement of [3H]-SCH- 58261 from human Adenosine A2A receptor expressed in HEK293 cells,B,CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1132457,CHEMBL65271,5.98,=,=,Ki,nM,1045.0,Ki,nM,1045.0,False,CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1
,CHEMBL644664,Binding affinity towards human recombinant adenosine A2A receptor by displacement of [3H]SCH-58261 radioligand.,B,COc1cccc(-c2n[nH]c(-c3ccc(Cl)c(Cl)c3)n2)c1,,CHEMBL1147439,CHEMBL353602,6.16,=,=,Ki,nM,700.0,Ki,uM,0.7,False,COc1cccc(-c2n[nH]c(-c3ccc(Cl)c(Cl)c3)n2)c1
,CHEMBL649775,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membrane,B,O=c1c(-c2ccco2)nnc2n(Cc3ccccc3)c3ccccc3n12,,CHEMBL1134334,CHEMBL113518,5.91,=,=,Ki,nM,1236.0,Ki,nM,1236.0,False,O=c1c(-c2ccco2)nnc2n(Cc3ccccc3)c3ccccc3n12
,CHEMBL644664,Binding affinity towards human recombinant adenosine A2A receptor by displacement of [3H]SCH-58261 radioligand.,B,c1cc(CN2CCCC2)cc(-c2n[nH]c(-c3ccc4c(c3)OCCO4)n2)c1,,CHEMBL1147439,CHEMBL424011,6.0,=,=,Ki,nM,1000.0,Ki,uM,1.0,False,c1cc(CN2CCCC2)cc(-c2n[nH]c(-c3ccc4c(c3)OCCO4)n2)c1
,CHEMBL644664,Binding affinity towards human recombinant adenosine A2A receptor by displacement of [3H]SCH-58261 radioligand.,B,Clc1ccc(Cc2n[nH]c(-c3ccc4c(c3)OCO4)n2)cc1Cl,,CHEMBL1147439,CHEMBL355761,7.0,=,=,Ki,nM,100.0,Ki,uM,0.1,False,Clc1ccc(Cc2n[nH]c(-c3ccc4c(c3)OCO4)n2)cc1Cl
,CHEMBL649775,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membrane,B,Cn1c2ccccc2n2c(=O)c(-c3ccco3)nnc12,,CHEMBL1134334,CHEMBL7098,5.2,=,=,Ki,nM,6300.0,Ki,nM,6300.0,False,Cn1c2ccccc2n2c(=O)c(-c3ccco3)nnc12
,CHEMBL644668,Displacement of [3H]-SCH- 58261 from human Adenosine A2A receptor expressed in CHO cells,B,Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,,CHEMBL1131246,CHEMBL67026,8.82,=,=,Ki,nM,1.5,Ki,nM,1.5,False,Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12
,CHEMBL644668,Displacement of [3H]-SCH- 58261 from human Adenosine A2A receptor expressed in CHO cells,B,Nc1nc2c(cnn2CCCc2ccc3c(c2)OCO3)c2nc(-c3ccco3)nn12,,CHEMBL1131246,CHEMBL307748,8.48,=,=,Ki,nM,3.3,Ki,nM,3.3,False,Nc1nc2c(cnn2CCCc2ccc3c(c2)OCO3)c2nc(-c3ccco3)nn12
,CHEMBL644668,Displacement of [3H]-SCH- 58261 from human Adenosine A2A receptor expressed in CHO cells,B,COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1OC,,CHEMBL1131246,CHEMBL69794,8.57,=,=,Ki,nM,2.7,Ki,nM,2.7,False,COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1OC
,CHEMBL640525,Displacement of [3H]-SCH- 58261 from human Adenosine A2A receptor expressed in CHO cells,B,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,,CHEMBL1131246,CHEMBL17127,8.96,=,=,Ki,nM,1.1,Ki,nM,1.1,False,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,Nc1nc2ccccc2n2c(=O)n(-c3ccc(O)cc3)nc12,,CHEMBL1148352,CHEMBL121593,7.1,=,=,Ki,nM,80.0,Ki,nM,80.0,False,Nc1nc2ccccc2n2c(=O)n(-c3ccc(O)cc3)nc12
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,CC(=O)Oc1ccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)cc1,,CHEMBL1148352,CHEMBL121793,5.01,=,=,Ki,nM,9700.0,Ki,nM,9700.0,False,CC(=O)Oc1ccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)cc1
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,Nc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,,CHEMBL1148352,CHEMBL118164,8.44,=,=,Ki,nM,3.6,Ki,nM,3.6,False,Nc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,COc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,,CHEMBL1148352,CHEMBL16416,6.42,=,=,Ki,nM,376.0,Ki,nM,376.0,False,COc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccc(O)cc3)nc12,,CHEMBL1148352,CHEMBL334224,5.8,=,=,Ki,nM,1600.0,Ki,nM,1600.0,False,Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccc(O)cc3)nc12
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,COc1ccc(-n2nc3c(N)nc4c(N)cccc4n3c2=O)cc1,,CHEMBL1148352,CHEMBL116827,5.98,=,=,Ki,nM,1049.0,Ki,nM,1049.0,False,COc1ccc(-n2nc3c(N)nc4c(N)cccc4n3c2=O)cc1
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,,CHEMBL1148352,CHEMBL183,6.47,=,=,Ki,nM,337.0,Ki,nM,337.0,False,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccccc3)nc12,,CHEMBL1148352,CHEMBL421420,7.12,=,=,Ki,nM,75.8,Ki,nM,75.8,False,Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccccc3)nc12
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,CCOc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,,CHEMBL1148352,CHEMBL120662,4.89,=,=,Ki,nM,13000.0,Ki,nM,13000.0,False,CCOc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,Cn1c(=O)c2nc[nH]c2n(C)c1=O.O,,CHEMBL1148352,CHEMBL1355736,4.68,=,=,Ki,nM,21000.0,Ki,nM,21000.0,False,Cn1c(=O)c2nc[nH]c2n(C)c1=O
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,O=c1[nH]c2ccccc2n2c(=O)n(-c3ccc(O)cc3)nc12,,CHEMBL1148352,CHEMBL332969,5.17,=,=,Ki,nM,6800.0,Ki,nM,6800.0,False,O=c1[nH]c2ccccc2n2c(=O)n(-c3ccc(O)cc3)nc12
,CHEMBL649773,Displacement of [3H]-CGS- 21680 from adenosine A2a receptor of bovine striatal membranes,B,Nc1cccc2c1nc(N)c1nn(-c3ccc(O)cc3)c(=O)n12,,CHEMBL1148352,CHEMBL331946,6.74,=,=,Ki,nM,181.0,Ki,nM,181.0,False,Nc1cccc2c1nc(N)c1nn(-c3ccc(O)cc3)c(=O)n12
,CHEMBL640513,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 65-92,B,CCCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL330286,7.1,=,=,Ki,nM,80.0,Ki,nM,80.0,False,CCCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,COc1ccc(-n2cc3c(n2)c(N)nc2ccccc23)cc1,,CHEMBL1133616,CHEMBL105913,5.43,=,=,Ki,nM,3700.0,Ki,nM,3700.0,False,COc1ccc(-n2cc3c(n2)c(N)nc2ccccc23)cc1
,CHEMBL642235,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 0.37-0.49,B,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,,CHEMBL1133118,CHEMBL16687,9.37,=,=,Ki,nM,0.43,Ki,nM,0.43,False,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
,CHEMBL640516,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 8.7-10.2,B,COc1ccc(NC(=O)Nc2nc3ccc(Cl)cc3c3nc(-c4ccco4)nn23)cc1,,CHEMBL1133118,CHEMBL144979,8.03,=,=,Ki,nM,9.4,Ki,nM,9.4,False,COc1ccc(NC(=O)Nc2nc3ccc(Cl)cc3c3nc(-c4ccco4)nn23)cc1
,CHEMBL642241,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 100-145,B,COc1ccc(NC(=O)Nc2nc3nn(CCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1,,CHEMBL1133118,CHEMBL422820,6.92,=,=,Ki,nM,120.0,Ki,nM,120.0,False,COc1ccc(NC(=O)Nc2nc3nn(CCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Cc1ccccc1-n1cc2c(n1)c(NC1CCCC1)nc1ccccc12,,CHEMBL1133616,CHEMBL419002,6.48,=,=,Ki,nM,329.0,Ki,nM,329.0,False,Cc1ccccc1-n1cc2c(n1)c(NC1CCCC1)nc1ccccc12
,CHEMBL649785,Displacement of [3H]-ZM 241385 from Human Adenosine A2a receptor expressed in HEK293 cells,B,Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1135541,CHEMBL118923,7.0,=,=,Ki,nM,100.0,Ki,nM,100.0,False,Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1
,CHEMBL640518,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 830-1310,B,CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL65271,5.98,=,=,Ki,nM,1040.0,Ki,nM,1040.0,False,CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,c1ccc(CNc2nc3ccccc3c3cn(-c4ccccc4)nc23)cc1,,CHEMBL1133616,CHEMBL107116,5.27,=,=,Ki,nM,5400.0,Ki,nM,5400.0,False,c1ccc(CNc2nc3ccccc3c3cn(-c4ccccc4)nc23)cc1
,CHEMBL640520,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 85-164,B,CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL359044,6.94,=,=,Ki,nM,115.0,Ki,nM,115.0,False,CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642246,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 160-210,B,CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL141154,6.75,=,=,Ki,nM,180.0,Ki,nM,180.0,False,CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642236,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 0.60-1.00,B,CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL315150,9.11,=,=,Ki,nM,0.78,Ki,nM,0.78,False,CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1
,CHEMBL642237,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 0.65-1.06,B,CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL145623,9.1,=,=,Ki,nM,0.8,Ki,nM,0.8,False,CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Cc1cccc(-n2cc3c(n2)c(N)nc2ccccc23)c1,,CHEMBL1133616,CHEMBL107446,5.43,=,=,Ki,nM,3750.0,Ki,nM,3750.0,False,Cc1cccc(-n2cc3c(n2)c(N)nc2ccccc23)c1
,CHEMBL642126,Displacement of [3H]-CGS- 21680 from adenosine A2A receptor in bovine striatal membranes.,B,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,,CHEMBL1133616,CHEMBL183,6.47,=,=,Ki,nM,337.0,Ki,nM,337.0,False,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O
,CHEMBL640511,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 484-558,B,COc1ccc(NC(=O)Nc2nc3n[nH]cc3c3nc(-c4ccco4)nn23)cc1,,CHEMBL1133118,CHEMBL145767,6.28,=,=,Ki,nM,520.0,Ki,nM,520.0,False,COc1ccc(NC(=O)Nc2nc3n[nH]cc3c3nc(-c4ccco4)nn23)cc1
,CHEMBL640521,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 850-1230,B,COc1ccc(NC(=O)Nc2nc3nn(CC=C(C)C)cc3c3nc(-c4ccco4)nn23)cc1,,CHEMBL1133118,CHEMBL142926,5.99,=,=,Ki,nM,1025.0,Ki,nM,1025.0,False,COc1ccc(NC(=O)Nc2nc3nn(CC=C(C)C)cc3c3nc(-c4ccco4)nn23)cc1
,CHEMBL641333,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 267-453,B,Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12,,CHEMBL1133118,CHEMBL144972,6.46,=,=,Ki,nM,348.0,Ki,nM,348.0,False,Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12
,CHEMBL640519,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 85-140,B,CC(C)=CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL342500,6.96,=,=,Ki,nM,110.0,Ki,nM,110.0,False,CC(C)=CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Nc1nc2ccccc2c2cn(-c3cccc(F)c3)nc12,,CHEMBL1133616,CHEMBL321441,7.3,=,=,Ki,nM,49.5,Ki,nM,49.5,False,Nc1nc2ccccc2c2cn(-c3cccc(F)c3)nc12
,CHEMBL642240,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 1.90-3.37,B,CCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL344706,8.6,=,=,Ki,nM,2.51,Ki,nM,2.51,False,CCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1
,CHEMBL642243,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 120-155,B,CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL302765,6.85,=,=,Ki,nM,140.0,Ki,nM,140.0,False,CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642234,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 0.22-0.44,B,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,,CHEMBL1133118,CHEMBL16867,9.47,=,=,Ki,nM,0.34,Ki,nM,0.34,False,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Fc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)c1,,CHEMBL1133616,CHEMBL104177,5.24,=,=,Ki,nM,5750.0,Ki,nM,5750.0,False,Fc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)c1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,c1ccc(CCNc2nc3ccccc3c3cn(-c4ccccc4)nc23)cc1,,CHEMBL1133616,CHEMBL106986,5.3,=,=,Ki,nM,5051.0,Ki,nM,5051.0,False,c1ccc(CCNc2nc3ccccc3c3cn(-c4ccccc4)nc23)cc1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,CC(=O)Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,,CHEMBL1133616,CHEMBL320741,5.62,=,=,Ki,nM,2400.0,Ki,nM,2400.0,False,CC(=O)Nc1nc2ccccc2c2cn(-c3ccccc3)nc12
,CHEMBL640509,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 461-645,B,COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1,,CHEMBL1133118,CHEMBL357663,6.26,=,=,Ki,nM,545.0,Ki,nM,545.0,False,COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1
,CHEMBL640517,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 8.7-10.5,B,O=C(Nc1cccc(Cl)c1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,,CHEMBL1133118,CHEMBL141550,8.02,=,=,Ki,nM,9.5,Ki,nM,9.5,False,O=C(Nc1cccc(Cl)c1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Cc1ccccc1-n1cc2c(n1)c(N)nc1ccccc12,,CHEMBL1133616,CHEMBL107637,5.8,=,=,Ki,nM,1600.0,Ki,nM,1600.0,False,Cc1ccccc1-n1cc2c(n1)c(N)nc1ccccc12
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Cc1cccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)c1,,CHEMBL1133616,CHEMBL107414,5.92,=,=,Ki,nM,1200.0,Ki,nM,1200.0,False,Cc1cccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)c1
,CHEMBL641332,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 218-283,B,O=C(Nc1cccc(Cl)c1)Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,,CHEMBL1133118,CHEMBL142562,6.61,=,=,Ki,nM,248.0,Ki,nM,248.0,False,O=C(Nc1cccc(Cl)c1)Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12
,CHEMBL642238,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 1.4-2.1,B,CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL16894,8.8,=,=,Ki,nM,1.6,Ki,nM,1.6,False,CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1
,CHEMBL640508,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 36-55,B,CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL414620,7.35,=,=,Ki,nM,45.0,Ki,nM,45.0,False,CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1
,CHEMBL640507,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 3420-3788,B,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12,,CHEMBL1133118,CHEMBL341852,5.44,=,=,Ki,nM,3600.0,Ki,nM,3600.0,False,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12,,CHEMBL1133616,CHEMBL322263,5.24,=,=,Ki,nM,5750.0,Ki,nM,5750.0,False,Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Cc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)c1,,CHEMBL1133616,CHEMBL442005,4.94,=,=,Ki,nM,11400.0,Ki,nM,11400.0,False,Cc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)c1
,CHEMBL642247,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 17-24,B,Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,,CHEMBL1133118,CHEMBL276738,7.7,=,=,Ki,nM,20.0,Ki,nM,20.0,False,Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12
,CHEMBL640514,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 70-130,B,CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL423934,7.02,=,=,Ki,nM,95.0,Ki,nM,95.0,False,CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
,CHEMBL640512,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 632-1003,B,CC(C)(C)n1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL344724,6.1,=,=,Ki,nM,796.0,Ki,nM,796.0,False,CC(C)(C)n1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Clc1ccc2nc(NC3CCCCC3)c3nn(-c4ccccc4)cc3c2c1,,CHEMBL1133616,CHEMBL104425,5.38,=,=,Ki,nM,4140.0,Ki,nM,4140.0,False,Clc1ccc2nc(NC3CCCCC3)c3nn(-c4ccccc4)cc3c2c1
,CHEMBL642249,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 185-210,B,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,,CHEMBL1133118,CHEMBL342906,6.7,=,=,Ki,nM,200.0,Ki,nM,200.0,False,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12
,CHEMBL649785,Displacement of [3H]-ZM 241385 from Human Adenosine A2a receptor expressed in HEK293 cells,B,Cn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1135541,CHEMBL324512,6.23,=,=,Ki,nM,594.0,Ki,nM,594.0,False,Cn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642244,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 1220-1590,B,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,,CHEMBL1133118,CHEMBL329791,5.86,=,=,Ki,nM,1390.0,Ki,nM,1390.0,False,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1
,CHEMBL642245,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 150-207,B,C=CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL304726,6.75,=,=,Ki,nM,176.0,Ki,nM,176.0,False,C=CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1
,CHEMBL642248,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 1770-2327,B,COc1ccc(NC(=O)Nc2nc3nn(CCc4cc(Br)c(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1,,CHEMBL1133118,CHEMBL359379,5.69,=,=,Ki,nM,2030.0,Ki,nM,2030.0,False,COc1ccc(NC(=O)Nc2nc3nn(CCc4cc(Br)c(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1
,CHEMBL642125,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,,CHEMBL1133616,CHEMBL320805,6.48,=,=,Ki,nM,331.0,Ki,nM,331.0,False,Nc1nc2ccccc2c2cn(-c3ccccc3)nc12
,CHEMBL642242,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 1024-1396,B,Cn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,,CHEMBL1133118,CHEMBL344501,5.92,=,=,Ki,nM,1195.0,Ki,nM,1195.0,False,Cn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
